Phi,NSS,ChiSq,p_av,p_sd,p_sk,p_ku,H_av,H_sd,H_sk,H_ku,S,si_av,si_sd,si_sk,si_ku
2.15e-01,7.6537e-01,49.7,2.75778546712803,1.17506531173702,1.62968524862096,3.35161023725878,0.437307329348852,0.250779268659043,1.38251356011812,2.06806384782998,251,126.381818181818,36.2694416374751,2.25635872508981,6.00378480898651
4.67e-01,7.4333e-01,41.6,2.05190311418685,0.945251203841606,1.60037644204492,3.09216659484937,0.289147530670022,0.248587274269741,1.24302937677247,1.64909912054699,196,83.5636363636364,25.0103714023993,1.94219968220973,4.53165671412774
3.51e-01,7.7358e-01,63.1,2.29757785467128,0.992024082505475,1.46416721456233,2.45595067841462,0.393771626297578,0.27077435738155,1.26573262001652,1.68521908337011,219,113.8,34.3497518847728,2.08052855850734,5.30400371029604
5.63e-01,7.2844e-01,33.1,1.58823529411765,0.715619121211554,1.67022104592951,3.78519397776155,0.18659955960994,0.229784830205949,1.3909209588828,2.26854975451821,136,53.9272727272727,13.2044820840288,1.43267465672498,2.23921558099371
4.88e-01,7.4559e-01,51.6,1.79584775086505,0.808593587209885,1.61673280607723,3.34217207889736,0.240641711229947,0.235634173326416,1.2436980426846,1.7001191448729,169,69.5454545454545,27.5778687170566,1.7668503115517,3.70000084201881
6.24e-01,6.8897e-01,102.2,2.79930795847751,1.14117626075149,1.58727688814045,3.02577214572698,0.464485687323057,0.247906085635708,1.41691854055208,2.20637114243768,256,134.236363636364,26.3721365607123,1.93727111941242,4.82214170537261
2.89e-01,8.0024e-01,70.3,1.92733564013841,0.826620351603323,1.53968042250466,2.70774872168877,0.306826045926393,0.254310581368702,1.21986470443094,1.5694855059335,191,88.6727272727273,29.0998622586272,1.76762165219089,3.99018138050448
4.26e-01,6.9934e-01,55.8,2.43598615916955,1.03413327958578,1.52533609115768,2.68171155250957,0.383768480654294,0.25074152886204,1.32312933694999,1.85818635888769,235,110.909090909091,27.9006501894084,2.06316847357159,5.59898371269477
3.17e-01,7.4822e-01,51.3,2.81314878892734,1.09403863503776,1.5188929390414,2.64830150619733,0.462472475621265,0.238013132143168,1.41752490988347,2.21794718535765,261,133.654545454545,42.6764649561913,1.62994597015828,3.31853332091967
4.07e-01,6.4333e-01,15.6,1.14878892733564,0.365473935681963,2.30770487553235,6.4982303581644,0.0510223340673168,0.136752716559821,2.78637680800228,8.97370986168995,42,14.7454545454545,4.87747394315087,1.68467569877361,3.35462363683278
4.89e-01,7.3243e-01,70.7,2.44982698961938,0.993965340489844,1.57848789892186,2.99428493148568,0.432148474363007,0.246146118647591,1.4198364800782,2.18395825001056,243,124.890909090909,34.4270890841778,2.08904455407705,5.93131261047274
1.53e-01,8.1746e-01,14.6,1.15916955017301,0.393186787857213,2.48395688813069,7.93248595429302,0.0530355457691098,0.138946934432316,2.70114215095313,8.5119918245879,43,15.3272727272727,5.81238347434962,1.66213325810356,3.33491104908406
5.54e-01,7.0687e-01,56.0,2.54671280276817,1.09673844424986,1.46905822761706,2.48926724231871,0.423529411764706,0.261076507080041,1.3450686505701,1.92534683423078,237,122.4,23.1332896689833,1.88754157438398,4.27644165310453
5.03e-01,7.0279e-01,69.3,2.29411764705882,1.02224395276369,1.58560963819329,3.05440467096961,0.373576596413967,0.268147815092423,1.25520028884954,1.66708252586872,220,107.963636363636,32.343027145873,1.8712289942657,4.46329621395797
3.20e-01,7.5431e-01,69.6,2.27681660899654,1.02199796057509,1.67560696926226,3.43590274013423,0.341302296319597,0.25649486608796,1.30224913523276,1.83032992561031,222,98.6363636363636,31.6413789128118,1.77533434593134,3.64261963311116
4.40e-01,7.0889e-01,59.0,2.73702422145329,1.09420278104971,1.53569324363871,2.71073451190519,0.463730732934885,0.252932114148481,1.40580586617996,2.16227609378629,251,134.018181818182,35.6984801861831,2.0468220250222,5.50970787225464
5.79e-01,7.8995e-01,36.2,1.46020761245675,0.621952466344397,1.51246814244236,2.97531010169766,0.14941805599245,0.214659804023204,1.50395016913814,2.63551184351768,113,43.1818181818182,14.0234750058489,1.6231621029593,3.20944603319384
5.38e-01,7.0358e-01,84.2,2.22491349480969,1.00238577486505,1.57209038613486,2.91714620266919,0.34388172381252,0.256690814026963,1.27433409921513,1.70333272237935,214,99.3818181818182,28.8024562772571,1.90317937672091,4.5192594902136
4.09e-01,7.5490e-01,30.6,1.30449826989619,0.555576175402803,2.15396261144832,6.88687442461948,0.0990248505819441,0.184036230653861,1.87751414335991,4.22292111051118,76,28.6181818181818,10.0679345342093,1.53944384772715,2.69412302204826
4.75e-01,7.3996e-01,20.7,1.23875432525952,0.500953939677616,2.19241723631106,6.25355380191738,0.0825416797735137,0.17706848119622,2.11817915515711,5.31108754225853,59,23.8545454545455,6.680822436628,1.7852290150243,4.093320995194
2.03e-01,8.4301e-01,70.6,1.93425605536332,0.779829777033716,1.54140134183242,2.67767771884348,0.289336269267065,0.235446808430105,1.26322208124536,1.68361100308072,199,83.6181818181818,37.0500844847968,1.34999124471848,1.98565980533562
3.72e-01,8.1852e-01,27.4,1.3598615916955,0.572055101949691,1.90657500500866,5.58117401732325,0.10852469329978,0.180101107921447,1.80726952408442,4.14692672109978,92,31.3636363636364,11.2401288190024,1.82588290018253,4.016991120245
5.05e-01,7.6470e-01,58.6,1.93425605536332,0.871999779871849,1.52738369152176,2.78028604051708,0.285561497326203,0.254289180299221,1.20736120930695,1.55300501150167,184,82.5272727272727,27.0069718577559,1.49099999446727,2.71240066497507
3.25e-01,7.3464e-01,55.5,2.50173010380623,0.984743717995612,1.56981328521042,2.95883140309235,0.427870399496698,0.241559598731862,1.42182341378504,2.19912603982803,245,123.654545454545,33.8924599723184,1.99575283704913,4.96782567055862
1.36e-01,8.4524e-01,92.0,2.59861591695502,0.972706149802856,1.52876186587197,2.78249168224346,0.487385970430954,0.24942302097339,1.45402449401553,2.35106366681603,256,140.854545454545,56.7864958920911,1.89732425377865,4.07663908412928
1.91e-01,8.4448e-01,75.8,2.49480968858131,0.941621612623362,1.56276142537695,2.86134122028913,0.453979238754326,0.23741561751289,1.47799950071452,2.41756094061425,250,131.2,51.6489549309039,1.45802727359776,2.48166593824781
2.08e-01,8.2675e-01,67.9,2.24567474048443,0.925526303888196,1.5382781873841,2.74353552685158,0.380685750235924,0.253750790517202,1.33159556604827,1.87355131060758,225,110.018181818182,36.0668525274894,1.87935532167246,4.39483782380239
3.89e-01,7.2442e-01,60.6,2.24567474048443,0.94036195163809,1.54906893165646,2.81072581999354,0.338156653035546,0.243120776389252,1.28398595799018,1.74843480591569,223,97.7272727272727,31.9308654015086,1.71517778792863,3.59554790014615
3.93e-01,7.0042e-01,42.0,2.48442906574394,0.998580187214353,1.45182431457706,2.3781566512608,0.408052846807172,0.247142861273702,1.34839894317815,1.96012289041848,237,117.927272727273,35.2677316049953,2.45269873054109,7.19615326532115
3.40e-01,7.6778e-01,65.9,2.39446366782007,0.9540138151026,1.5569236776847,2.83131574569064,0.373199119219881,0.243075171573555,1.28518544908514,1.77530255621057,240,107.854545454545,41.799703427316,1.45907998853199,2.25313227368713
6.82e-02,9.0604e-01,67.6,2.00346020761246,0.928213188047341,1.5478258885927,2.83853506837363,0.292796476879522,0.254722640468667,1.23561924478217,1.64078606542293,189,84.6181818181818,40.0987376401125,1.23376928278041,1.75333964053482
3.84e-01,7.4346e-01,56.2,2.44636678200692,0.910185891354308,1.53847627786638,2.75777149716574,0.410883925762819,0.241022727349383,1.32315486765227,1.89593241468498,249,118.745454545455,35.0143960948107,2.21132637996611,5.86970211457304
2.23e-01,8.2718e-01,100.7,2.14532871972318,0.797696063416641,1.731460116036,3.70046390663413,0.310286253538849,0.221516280468435,1.40702432217199,2.17731282212698,232,89.6727272727273,48.5847168433017,1.59542223424414,2.73962004897109
3.67e-02,9.3772e-01,32.3,2.83044982698962,1.1774878565518,1.5935129123074,2.98858726518761,0.499339414910349,0.251161318833412,1.49156384585348,2.48657977973637,256,144.309090909091,51.0347021784813,1.96897741016519,4.55556332016422
7.29e-02,9.0493e-01,55.2,2.0242214532872,0.909067071550731,1.58688731741534,2.96942800621115,0.288015099087764,0.247095115515529,1.29358656820018,1.82676176477706,197,83.2363636363636,34.1940790389552,1.65603612970425,3.15709931986005
9.87e-02,8.8042e-01,99.7,2.03460207612457,0.86782945089657,1.57076347789303,2.85007701498092,0.29996854356716,0.234325300392208,1.31064539994777,1.84212088190606,204,86.6909090909091,39.5142656528328,1.48329720673449,2.37693819746139
2.66e-01,7.9701e-01,42.9,1.66782006920415,0.744322749328651,1.67017371339265,3.90068018159493,0.227052532242843,0.24745947006486,1.265265927291,1.81406001981099,151,65.6181818181818,23.2148000669564,1.73088637289886,3.69530635519638
3.93e-01,7.5067e-01,77.2,2.60207612456747,1.14250794720648,1.62598125836312,3.13815577406546,0.45548914753067,0.253632076851159,1.44280925110601,2.25953256327229,243,131.636363636364,39.1497654173228,1.9370200043024,4.68385991145894
4.69e-01,7.7294e-01,20.2,1.26643598615917,0.493852972060465,1.88763978827209,4.81973138862603,0.090972003774772,0.181500182872758,2.06017202423335,5.09633651064196,70,26.2909090909091,11.1578308860927,1.34299476479143,1.97683906428086
6.07e-01,7.3843e-01,89.7,2.4636678200692,0.998040488653708,1.60610921515189,3.19346385407258,0.411135577225543,0.24871909013918,1.32024323297839,1.88386820524095,242,118.818181818182,34.2387823217478,1.45621746074764,2.44854320958655
3.31e-01,7.6735e-01,97.4,2.27681660899654,0.918579223527919,1.54175816782501,2.75451431509221,0.376722239698019,0.250309191575265,1.29625356584172,1.79460154985946,230,108.872727272727,32.3543193943417,1.8576369077373,4.40199696317425
4.78e-01,6.9213e-01,70.9,2.47404844290657,1.06542933387126,1.65684491241577,3.50983954785411,0.380308273041838,0.258995847795787,1.2777079619941,1.74452797474484,235,109.909090909091,21.5096365104089,2.48256292707691,9.04551167738545
8.93e-02,8.8341e-01,44.4,2.3356401384083,0.934614822822443,1.5981281161286,3.194451338527,0.413274614658698,0.25372389797821,1.34675996076997,1.95325350924526,232,119.436363636364,52.7342440532503,1.48620420643634,2.51723897316588
2.76e-01,8.5829e-01,22.2,1.2076124567474,0.430430912255908,2.01234101927054,5.32921736524289,0.0646744259201007,0.145985614176294,2.44888439993049,7.43957606004189,57,18.6909090909091,6.06891551574003,1.81462614191499,3.97490413153438
3.49e-01,7.5794e-01,46.3,2.38062283737024,0.998496253264355,1.53273198611247,2.71354990661261,0.349480968858132,0.233233139534762,1.35424326747708,1.96106145174999,234,101,37.3645432316399,1.50529971555108,2.74646263036663
4.74e-01,6.8421e-01,16.4,1.1522491349481,0.387079554523865,2.57157492577075,8.46514710881784,0.0451085246932998,0.125686176147453,3.11278244619532,11.6171801655356,41,13.0363636363636,5.55620418619382,1.34009766033138,1.92830308753389
3.72e-01,7.6125e-01,38.5,1.80968858131488,0.820441420499776,1.64308101120632,3.41722967824562,0.255174583202265,0.248334908437247,1.2670303368841,1.77073596330287,171,73.7454545454545,21.5720510946398,2.11513570389285,5.86621984683192
3.86e-01,8.7778e-01,25.1,1.23875432525952,0.450013269920043,1.79898641144799,4.29659268037062,0.0763762189367726,0.157855889740644,2.15814729581824,5.5727989660558,66,22.0727272727273,11.2941731484619,1.29328717843411,1.79413087342222
2.06e-01,7.8569e-01,68.7,2.54325259515571,1.10003042197717,1.61341620303971,3.35118205471078,0.421201635734508,0.260247173367114,1.31609213788932,1.86103647844287,241,121.727272727273,37.2863389779711,2.19675398282943,6.06748977587035
3.43e-01,7.8896e-01,57.6,1.86851211072664,0.778169843425361,1.56233091444404,2.83763732917849,0.288707140610255,0.255551781609497,1.19021753306062,1.5161107482668,188,83.4363636363636,32.3833647734386,1.5822592563684,2.94394490714357
5.69e-01,7.2015e-01,55.1,1.92733564013841,0.932819605688832,1.85732090644923,4.66449783685744,0.284240327146902,0.260100093816293,1.20304068367112,1.56363006175298,181,82.1454545454545,21.8594004590646,1.54342115812002,2.72230149059967
5.48e-01,7.3478e-01,75.5,2.36332179930796,1.0236835770859,1.50090188861156,2.58651617676217,0.371815036174898,0.257293223137495,1.28397039624183,1.74888180596867,227,107.454545454545,21.4058770025415,1.5231170399753,2.63436685139872
5.51e-01,7.7669e-01,70.4,1.72318339100346,0.752974887297454,1.5800643717278,3.12926646772456,0.231141868512111,0.237989334203348,1.27024736804596,1.80301962331739,162,66.8,16.5292028075932,1.48376687137118,2.52826874358407
2.53e-01,7.8988e-01,61.9,2.55363321799308,1.00417585744141,1.47235607009921,2.45316099856122,0.412016357345077,0.244587421698316,1.3762672323083,2.03202101583048,244,119.072727272727,42.2330566544758,1.77713794752947,3.74459096827032
4.26e-01,7.3269e-01,41.4,1.88235294117647,0.864525791570533,1.7039352275048,3.61384209247828,0.241648317080843,0.230846602485826,1.34022978223339,1.99214112142695,181,69.8363636363636,25.7108138808017,1.69904357580726,3.42534369738342
2.81e-01,7.9261e-01,36.6,1.39792387543253,0.614807912515411,1.74373818012258,4.20244395662445,0.142245989304813,0.223981836237538,1.56965872077757,2.92815246304065,96,41.1090909090909,17.6415549997702,1.39784926587699,2.22374445868668
3.26e-01,7.6562e-01,49.5,2.07612456747405,0.92696113906737,1.69845206863755,3.64950660704761,0.301667190940548,0.246272378555928,1.25875533244898,1.69300742978358,203,87.1818181818182,31.5451139620074,1.55128074255692,2.86416754461853
4.86e-01,7.4543e-01,24.3,1.34948096885813,0.550879831486105,1.65540442141294,3.72322027733912,0.125448254167977,0.205124907010874,1.60189538412675,3.04951439445799,90,36.2545454545455,11.4005074557203,1.71280879739478,3.68010325739663
2.91e-01,7.0909e-01,6.7,1.05536332179931,0.228688050406344,3.92898793668716,16.1770841282559,0.0189996854356716,0.0837810422045054,4.63246566275658,23.5464729944221,16,5.49090909090909,2.07033354601029,1.46817391631753,2.56438838401478
4.99e-01,7.4360e-01,64.5,2.22491349480969,1.00583182335653,1.82523026910265,4.66528683188856,0.355960994023278,0.261331592920404,1.25059904371317,1.66566634015662,215,102.872727272727,25.4337317502525,1.70920058190525,3.5224627432239
4.61e-01,7.3634e-01,72.1,2.58131487889273,1.08199978309104,1.53879714426679,2.8005230907864,0.431456432840516,0.256329853268312,1.34698938694432,1.95884517937495,242,124.690909090909,30.6445146966261,1.81668276849236,4.4304380937338
4.08e-01,6.9579e-01,21.8,1.48096885813149,0.681300732137797,1.78610179865685,4.48270920734952,0.144322113872287,0.210830540667317,1.59664822166247,3.07969865256614,112,41.7090909090909,10.5083044688436,2.07367660878852,5.67236722023412
1.00e-01,8.0000e-01,8.0,1.04498269896194,0.207266147153937,4.42549540839353,20.3482799532389,0.0122050959421202,0.0620852770866612,5.89569183306421,40.1791881330447,13,3.52727272727273,1.97119756359193,1.47512531153176,2.47180597692548
4.39e-01,6.9726e-01,61.0,2.62629757785467,1.028386276451,1.50290439542561,2.63374500627227,0.420761245674741,0.24734151336571,1.32779696323906,1.91156935697329,251,121.6,33.7636706319893,2.05486801045219,5.39839076160401
4.38e-01,6.6984e-01,71.9,2.50173010380623,1.07221778850175,1.60098390791761,3.13858130782497,0.354765649575338,0.241422873790364,1.35926697023276,1.96900609105683,238,102.527272727273,21.0996376922402,1.74655976799929,3.66998266967336
1.60e-01,8.4821e-01,21.8,1.30449826989619,0.523510086388638,1.77504067064281,4.27892796661026,0.108587606165461,0.192506769187861,1.75606300288856,3.7542491788984,79,31.3818181818182,13.3885852455005,1.50100685765498,2.54245191943771
3.70e-01,7.3835e-01,17.8,1.40484429065744,0.604576599801843,1.6143823944222,3.42568973575979,0.123372129600503,0.191197819269273,1.62105517305999,3.23683973971278,99,35.6545454545455,9.87415024066409,1.87810308524059,4.62090148988646
5.17e-01,7.2561e-01,16.3,1.21107266435986,0.432761181709534,1.98587321353821,5.19625461281524,0.0756212645486002,0.164791554219634,2.17136906875351,5.55682737775848,58,21.8545454545455,5.80413076044101,1.9122114466587,4.52856000521952
1.71e-01,8.2038e-01,26.4,1.51557093425606,0.67115541235163,1.8062519417836,5.13196703845288,0.169361434413338,0.224828876485791,1.44704014158278,2.50184704713546,124,48.9454545454545,19.0477086971523,1.82281418322558,3.95532094071575
3.84e-01,7.4234e-01,21.8,1.65051903114187,0.766293424844304,1.6794407724683,3.90920380716645,0.190563070147845,0.224884324225751,1.36708684135809,2.19432928201959,143,55.0727272727273,14.7953979889996,2.23440272785918,6.26108065810655
2.88e-01,7.9174e-01,52.9,1.86505190311419,0.847828539623541,1.68773397105481,3.61024841641225,0.254671280276817,0.245840424975104,1.26691310055653,1.76154294493636,179,73.6,27.8173261900499,1.9024661634103,4.07718144001145
3.92e-01,7.5078e-01,28.8,1.4636678200692,0.65994786443638,1.76124604136795,4.39441838990594,0.143567159484115,0.209862590693606,1.5682272336166,2.97466166760512,110,41.4909090909091,14.3170244842511,1.75678705141342,3.83554966153803
2.34e-01,7.8403e-01,46.4,2.42560553633218,0.978400854426073,1.51496420697226,2.64507237260066,0.412834224598931,0.253031040779898,1.34028529226921,1.92833075573796,239,119.309090909091,33.1886468689481,2.57684024641284,8.20044361755318
5.12e-01,7.6503e-01,40.3,1.73702422145329,0.823558488626284,1.74296321380189,4.10765128033418,0.228751179616231,0.248336486320903,1.31855413840243,1.98417331139701,156,66.1090909090909,15.0062686625808,2.00218627150387,5.2333943209182
6.67e-01,5.0000e-01,6.0,1.03114186851211,0.173701043571088,5.42839910238265,30.2479180445326,0.00868197546398239,0.055140964433727,7.72438793114235,68.2542479950155,9,2.50909090909091,1.3331129294417,1.40998504852227,2.19856563230761
4.21e-01,7.6316e-01,14.3,1.15916955017301,0.401890862511685,2.59632993090169,8.66269316241327,0.0461151305441963,0.124615539101508,2.89185100527585,9.80915137623053,42,13.3272727272727,4.54094321581499,1.7781409642616,3.778190600409
3.52e-01,7.9602e-01,22.1,1.36678200692042,0.608819571645096,1.93417525982328,5.33205074047042,0.126077382824788,0.209362901076906,1.63651966394722,3.22375071363804,88,36.4363636363636,12.7304411640526,1.67190297856052,3.33382195170547
2.05e-01,8.2968e-01,28.6,1.37370242214533,0.581253086186856,1.66044811187617,3.67315529996145,0.131802453601761,0.210328577827283,1.55335833132546,2.83588280430904,93,38.0909090909091,15.0178956609321,1.78415331058652,3.63422811191119
1.95e-01,8.3925e-01,47.1,2.7681660899654,1.09333800183427,1.63252446414396,3.28881159347896,0.49996854356716,0.241176468536818,1.51953922238393,2.61162924809862,259,144.490909090909,48.9704447887695,2.22282242560348,5.80845726203525
4.47e-01,7.7207e-01,60.2,2.32525951557093,0.867374045853252,1.53489386046901,2.74356718224398,0.378924189996855,0.229716781638387,1.33512531172423,1.92675657076375,240,109.509090909091,29.2692036275628,1.602572775254,3.06224392415361
2.20e-01,8.2537e-01,70.9,2.58131487889273,0.991903382157961,1.67237421251424,3.41873336520729,0.49449512425291,0.239772065653206,1.60136097947534,2.85812062283941,252,142.909090909091,56.5197544636218,1.67794833231187,3.22364251934834
4.19e-01,7.4741e-01,101.0,2.55363321799308,1.16378258876556,1.85801351808765,4.54480788030882,0.42862535388487,0.262659187436732,1.35325248757289,1.95537652706641,237,123.872727272727,34.9883380807505,1.82417008623127,4.09730156646369
2.94e-01,7.7748e-01,20.3,1.20415224913495,0.436068537282552,2.12993539926037,5.99874227386527,0.0800880780119535,0.175985829794875,2.10828089330349,5.23105726577375,55,23.1454545454545,9.13219715037889,1.82468062017408,3.95956176412174
6.06e-01,7.4283e-01,55.8,1.81314878892734,0.82334038713449,1.66425495742571,3.49477090467502,0.274111355772256,0.257614903016475,1.16829757101904,1.46010105557377,172,79.2181818181818,22.5764889041602,1.61953020965728,3.07204123235642
1.51e-01,8.4939e-01,75.7,2.90311418685121,1.18129481073437,1.75196839623573,3.88112582668926,0.439886756841774,0.232189406740998,1.47003194226684,2.36191749002145,261,127.127272727273,40.6846205230851,1.77100630960387,3.81751889717021
3.68e-01,7.3714e-01,33.7,1.37024221453287,0.598105668890631,1.7169907211658,3.85053954750952,0.114815979867883,0.190945325343284,1.68366072004126,3.43208935754366,89,33.1818181818182,9.84810255668279,1.91594075086066,4.79168544265224
3.22e-01,8.2161e-01,32.5,1.40138408304498,0.592453833240817,1.79241450289913,4.87345248814966,0.138345391632589,0.210694689347648,1.55913719690298,2.92451095891707,102,39.9818181818182,16.1554841902522,1.50115649468916,2.55273411289111
4.16e-01,6.9947e-01,35.8,1.95155709342561,0.913796217445202,1.59033614010051,3.14021375160981,0.261528782636049,0.246913786587169,1.29839234340175,1.85860596255469,182,75.5818181818182,21.271996879458,1.93693455641227,4.7472395431329
5.08e-01,7.5082e-01,69.4,2.30795847750865,1.00791280363391,1.59179332999507,3.1833139151468,0.36892104435357,0.261683900010939,1.26916362454513,1.69978276594833,222,106.618181818182,26.3800826444986,2.05135516664163,5.99587116653499
5.36e-01,7.0441e-01,94.0,3.16955017301038,1.10783938463748,1.58977899162423,2.96188343562596,0.555268952500786,0.216275070724724,1.68000048525452,3.33922121304001,274,160.472727272727,39.8797531429647,2.61786718587709,8.45183475971279
4.56e-01,7.4697e-01,57.6,2,0.89210299341783,1.52586853098969,2.70816096933417,0.270525322428437,0.237863370043396,1.26300589293316,1.72567013679363,193,78.1818181818182,25.2529680769254,1.71976625448718,3.64411907548618
5.55e-01,7.7317e-01,15.4,1.26643598615917,0.479635202589559,1.78114062986771,4.30736873428314,0.087008493236867,0.168416766123122,1.97702890688231,4.67655282845447,72,25.1454545454545,6.3687252379911,1.84428397344286,4.33625636914811
4.83e-01,7.3976e-01,64.2,2.42560553633218,1.04011331401444,1.56235991557033,3.21188974414579,0.396099402327777,0.262061984460175,1.27862986505081,1.7409230026951,226,114.472727272727,28.4111722873908,1.69022541152072,3.6016910756054
4.43e-01,7.1889e-01,59.9,2.43252595155709,1.03391327709409,1.64234407742739,3.31284241557896,0.408178672538535,0.25712422781763,1.33054782515158,1.89492747841728,237,117.963636363636,29.6794778417458,1.94765853005977,4.83138058589748
6.02e-01,7.7137e-01,62.1,1.85813148788927,0.846698025700294,1.71656635885081,4.2994970602107,0.256495753381567,0.245471845278256,1.25995439912436,1.75393970558787,175,74.1272727272727,24.7357338465148,1.50634326992218,2.51667587498822
6.44e-02,9.2490e-01,13.8,2.14532871972318,0.907287286730653,1.72273264214072,3.75639758029475,0.344699591066373,0.236069460825442,1.32433720030109,1.85519537089877,219,99.6181818181818,59.3033774629439,1.1488790450006,1.40380056877032
3.55e-01,7.5994e-01,61.2,2.03114186851211,0.873919942774232,1.64686958838011,3.20990373492191,0.320415224913495,0.254805711721514,1.24061213534504,1.62915637021466,205,92.6,31.3963518436603,1.8370834238219,4.09246917448921
2.05e-01,8.3563e-01,98.6,2.31487889273356,0.934435456311045,1.67704366988476,3.38655284565035,0.36338471217364,0.238428190658994,1.32750414602004,1.87918771100872,237,105.018181818182,41.7322595554483,1.56494953805564,2.76609301064814
3.46e-01,8.3333e-01,10.5,1.07266435986159,0.259584765861745,3.34471004806367,11.8813749950644,0.025794274929223,0.101137905734003,4.20924943094865,19.7328099300109,21,7.45454545454545,3.52558535084824,1.36366494738004,2.09180660083748
2.41e-01,8.3123e-01,32.2,1.39100346020761,0.596461912561745,2.02629306065526,7.12658199091171,0.139540736080529,0.207876103961264,1.45939906127215,2.58691668715293,99,40.3272727272727,17.3016599786416,1.54821079777624,2.74059681201891
5.11e-01,7.0031e-01,48.8,2.42560553633218,1.05661619432729,1.53650906357882,2.78946572008997,0.362944322113873,0.252982622724768,1.29985412551973,1.7996638486405,232,104.890909090909,27.5097818816063,2.39456288632235,7.12904489649942
1.30e-01,8.9636e-01,41.8,1.5916955017301,0.649247819257189,1.47349280353226,2.83414954503419,0.177854671280277,0.213527118798512,1.46414772931901,2.50423359919433,146,51.4,28.9542585971233,1.53070873208306,2.53386926861105
5.19e-01,7.1481e-01,40.2,1.5363321799308,0.680597417475112,1.45306405332645,2.59288109959256,0.166215791129286,0.221587097467005,1.46462220946744,2.55216931882685,124,48.0363636363636,12.2577821460693,1.54315430907755,2.79699959676591
5.02e-01,7.1366e-01,46.3,1.67474048442907,0.80531453919952,1.58069694811603,3.16044047363703,0.203397294746776,0.24185294703729,1.34051316138267,2.08319425270886,141,58.7818181818182,14.2020368693955,1.72116404302756,3.54231102646575
3.41e-01,7.4170e-01,48.3,1.83391003460208,0.771525432916071,1.51439020150444,2.67685394098703,0.258068575023592,0.236919878768856,1.22931160869654,1.63799105685541,181,74.5818181818182,27.0431916547591,1.91779831734812,4.41480404421642
7.73e-02,9.0504e-01,25.9,1.44982698961938,0.621201234325573,1.61650893063088,3.64380842947134,0.144070462409563,0.201496659908738,1.47260915008313,2.64867091629218,111,41.6363636363636,17.1224081105472,1.65044391437227,3.02305698773281
2.89e-01,7.5586e-01,45.3,3.02076124567474,1.20534483360981,1.57155342516197,2.85265580943117,0.517143755898081,0.242583509501405,1.52791479891808,2.6459042135273,263,149.454545454545,44.6578174696998,1.77103293642449,3.86683808734043
1.31e-01,8.5211e-01,58.2,2.55709342560554,0.997068295074757,1.57226743309241,2.86372151429875,0.472161056936144,0.250789527346006,1.44555015176763,2.3099658870332,249,136.454545454545,59.8731441334907,1.47879094124429,2.55787190595057
3.22e-01,7.7143e-01,41.4,1.69204152249135,0.743115334022901,1.61088504416259,3.32848229295097,0.194589493551431,0.217052778397121,1.40907549856845,2.2844373616693,157,56.2363636363636,15.7410449420542,1.70565507706072,3.56378939797936
2.24e-01,7.9880e-01,62.5,2.22837370242215,0.95744638676528,1.65780772697357,3.2741296038586,0.336961308587606,0.242174412384188,1.29318755288405,1.79536896885241,224,97.3818181818182,37.5690834737534,1.37006326298558,2.28455590626205
1.15e-01,8.9976e-01,57.7,1.75432525951557,0.709688496960714,1.56948599741892,3.0206847293247,0.287700534759359,0.253897526155023,1.18193034834632,1.49744484986121,176,83.1454545454545,46.8802800882954,1.35164993218455,1.95299852588177
5.02e-01,7.2996e-01,48.6,1.89965397923875,0.880566751669098,1.65246703026053,3.48561472667077,0.278515256369928,0.255815625724915,1.21739159727683,1.60230411777011,179,80.4909090909091,18.9207656267083,2.16161273469583,6.66390555479697
6.33e-01,7.3903e-01,75.2,2.21453287197232,1.00981166139037,1.59019154925756,3.08537170157133,0.356149732620321,0.272444017737161,1.21607830828958,1.55399030117435,212,102.927272727273,26.6620974046778,1.81623156644674,4.48109686255268
4.86e-01,7.3179e-01,46.5,2.10726643598616,0.96956227501715,1.65719437240537,3.44933213316623,0.317458320226487,0.258017466679414,1.24110173009592,1.64631973650676,203,91.7454545454545,26.0253150757755,2.04574582352612,5.37690928739166
2.99e-01,7.5273e-01,48.3,2.36678200692042,0.950543656617863,1.54317153157443,2.76803538996689,0.383894306385656,0.244873619248082,1.3304262608452,1.88880005205179,237,110.945454545455,31.3324799133529,2.15071509114062,6.01490651273503
4.00e-01,7.9545e-01,33.3,1.79930795847751,0.82847227055916,1.49866525626545,2.68382526039538,0.22988361119849,0.237361579656859,1.27957289325018,1.82239028636718,164,66.4363636363636,25.4084908044275,1.52661342923835,2.60903169188039
1.81e-01,8.0585e-01,72.4,2.33910034602076,1.05680881211466,1.61819103566542,3.06805810873571,0.350865051903114,0.249549700679691,1.28182438335987,1.75796308289251,226,101.4,45.9436809385341,1.6025840419266,2.91852289062268
4.22e-01,7.3284e-01,79.8,2.87889273356401,1.16280481463435,1.72549598995947,3.70626130596941,0.518402013211701,0.237669602391652,1.59145732045296,2.85365025174259,263,149.818181818182,37.0714744092548,2.68177504077288,9.6443871340811
2.25e-01,8.0462e-01,11.5,1.13840830449827,0.364818141262207,2.61688376841733,8.61516742468231,0.0473733878578169,0.132633392239509,2.90111568857731,9.79059708589916,38,13.6909090909091,5.98748005051974,1.50522173006294,2.53111576255789
